MUNI_NUM;MUNI_DESC_I;MUNI_DESC_D;MUNI_DESC_L;MUNI_SECT;MUNI_SECP;MUNI_BLANK;MUNI_NULLS;LIST_NUM;LIST_NAME;LIST_VOTES
021062;PARCINES;PARTSCHINS;PARTSCHINS;4;4;22;42;8;LA CIVICA;21
021062;PARCINES;PARTSCHINS;PARTSCHINS;4;4;22;42;9;JWA - WIRTH ANDERLAN;195
021062;PARCINES;PARTSCHINS;PARTSCHINS;4;4;22;42;10;DIE FREIHEITLICHEN;422
021062;PARCINES;PARTSCHINS;PARTSCHINS;4;4;22;42;11;FORZA ITALIA;3
021062;PARCINES;PARTSCHINS;PARTSCHINS;4;4;22;42;12;VITA;63
021062;PARCINES;PARTSCHINS;PARTSCHINS;4;4;22;42;13;CENTRO DESTRA;4
021062;PARCINES;PARTSCHINS;PARTSCHINS;4;4;22;42;14;SVP SÜDTIROLER VOLKSPARTEI;633
021062;PARCINES;PARTSCHINS;PARTSCHINS;4;4;22;42;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;8
021062;PARCINES;PARTSCHINS;PARTSCHINS;4;4;22;42;16;FÜR SÜDTIROL MIT WIDMANN;65
021063;PERCA;PERCHA;PERCHA;1;1;11;20;1;TEAM K;219
021063;PERCA;PERCHA;PERCHA;1;1;11;20;2;MOVIMENTO 5 STELLE;1
021063;PERCA;PERCHA;PERCHA;1;1;11;20;3;ENZIAN;5
021063;PERCA;PERCHA;PERCHA;1;1;11;20;4;STF SÜDTIROLER FREIHEIT;140
021063;PERCA;PERCHA;PERCHA;1;1;11;20;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;3
021063;PERCA;PERCHA;PERCHA;1;1;11;20;6;VERDI GRÜNE VËRC;65
021063;PERCA;PERCHA;PERCHA;1;1;11;20;7;FRATELLI D’ITALIA;10
021063;PERCA;PERCHA;PERCHA;1;1;11;20;8;LA CIVICA;0
021063;PERCA;PERCHA;PERCHA;1;1;11;20;9;JWA - WIRTH ANDERLAN;107
021063;PERCA;PERCHA;PERCHA;1;1;11;20;10;DIE FREIHEITLICHEN;42
021063;PERCA;PERCHA;PERCHA;1;1;11;20;11;FORZA ITALIA;1
021063;PERCA;PERCHA;PERCHA;1;1;11;20;12;VITA;42
021063;PERCA;PERCHA;PERCHA;1;1;11;20;13;CENTRO DESTRA;0
021063;PERCA;PERCHA;PERCHA;1;1;11;20;14;SVP SÜDTIROLER VOLKSPARTEI;332
021063;PERCA;PERCHA;PERCHA;1;1;11;20;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;6
021063;PERCA;PERCHA;PERCHA;1;1;11;20;16;FÜR SÜDTIROL MIT WIDMANN;39
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;1;TEAM K;36
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;2;MOVIMENTO 5 STELLE;0
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;3;ENZIAN;4
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;4;STF SÜDTIROLER FREIHEIT;82
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;6;VERDI GRÜNE VËRC;21
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;7;FRATELLI D’ITALIA;9
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;8;LA CIVICA;2
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;9;JWA - WIRTH ANDERLAN;52
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;10;DIE FREIHEITLICHEN;69
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;11;FORZA ITALIA;1
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;12;VITA;6
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;13;CENTRO DESTRA;0
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;14;SVP SÜDTIROLER VOLKSPARTEI;131
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;2
021064;PLAUS;PLAUS;PLAUS;1;1;2;3;16;FÜR SÜDTIROL MIT WIDMANN;15
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;1;TEAM K;12
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;2;MOVIMENTO 5 STELLE;0
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;3;ENZIAN;0
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;4;STF SÜDTIROLER FREIHEIT;8
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;6;VERDI GRÜNE VËRC;5
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;7;FRATELLI D’ITALIA;2
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;8;LA CIVICA;1
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;9;JWA - WIRTH ANDERLAN;8
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;10;DIE FREIHEITLICHEN;3
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;11;FORZA ITALIA;0
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;12;VITA;2
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;13;CENTRO DESTRA;0
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;14;SVP SÜDTIROLER VOLKSPARTEI;49
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;3
021065;PONTE GARDENA;WAIDBRUCK;PRUCA;1;1;0;2;16;FÜR SÜDTIROL MIT WIDMANN;4
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;1;TEAM K;157
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;2;MOVIMENTO 5 STELLE;5
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;3;ENZIAN;9
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;4;STF SÜDTIROLER FREIHEIT;107
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;23
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;6;VERDI GRÜNE VËRC;53
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;7;FRATELLI D’ITALIA;76
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;8;LA CIVICA;35
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;9;JWA - WIRTH ANDERLAN;81
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;10;DIE FREIHEITLICHEN;132
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;11;FORZA ITALIA;4
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;12;VITA;39
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;13;CENTRO DESTRA;8
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;14;SVP SÜDTIROLER VOLKSPARTEI;311
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;32
021066;POSTAL;BURGSTALL;BURGSTALL;2;2;12;28;16;FÜR SÜDTIROL MIT WIDMANN;35
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;1;TEAM K;247
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;2;MOVIMENTO 5 STELLE;1
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;3;ENZIAN;17
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;4;STF SÜDTIROLER FREIHEIT;456
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;12
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;6;VERDI GRÜNE VËRC;124
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;7;FRATELLI D’ITALIA;23
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;8;LA CIVICA;1
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;9;JWA - WIRTH ANDERLAN;209
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;10;DIE FREIHEITLICHEN;159
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;11;FORZA ITALIA;3
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;12;VITA;51
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;13;CENTRO DESTRA;3
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;14;SVP SÜDTIROLER VOLKSPARTEI;647
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;17
021067;PRATO ALLO STELVIO;PRAD AM STILFSERJOCH;PRAD AM STILFSERJOCH;4;4;32;32;16;FÜR SÜDTIROL MIT WIDMANN;68
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;1;TEAM K;37
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;2;MOVIMENTO 5 STELLE;1
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;3;ENZIAN;0
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;4;STF SÜDTIROLER FREIHEIT;64
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;2
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;6;VERDI GRÜNE VËRC;11
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;7;FRATELLI D’ITALIA;0
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;8;LA CIVICA;0
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;9;JWA - WIRTH ANDERLAN;19
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;10;DIE FREIHEITLICHEN;17
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;11;FORZA ITALIA;0
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;12;VITA;4
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;13;CENTRO DESTRA;0
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;14;SVP SÜDTIROLER VOLKSPARTEI;176
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
021068;PREDOI;PRETTAU;PRETTAU;1;1;5;1;16;FÜR SÜDTIROL MIT WIDMANN;7
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;1;TEAM K;6
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;2;MOVIMENTO 5 STELLE;0
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;3;ENZIAN;1
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;4;STF SÜDTIROLER FREIHEIT;15
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;6;VERDI GRÜNE VËRC;3
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;7;FRATELLI D’ITALIA;0
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;8;LA CIVICA;0
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;9;JWA - WIRTH ANDERLAN;12
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;10;DIE FREIHEITLICHEN;10
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;11;FORZA ITALIA;0
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;12;VITA;0
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;13;CENTRO DESTRA;0
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;14;SVP SÜDTIROLER VOLKSPARTEI;111
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
021069;PROVÉS;PROVEIS;PROVEIS;1;1;4;1;16;FÜR SÜDTIROL MIT WIDMANN;2
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;1;TEAM K;480
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;2;MOVIMENTO 5 STELLE;3
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;3;ENZIAN;7
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;4;STF SÜDTIROLER FREIHEIT;682
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;7
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;6;VERDI GRÜNE VËRC;77
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;7;FRATELLI D’ITALIA;12
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;8;LA CIVICA;1
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;9;JWA - WIRTH ANDERLAN;213
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;10;DIE FREIHEITLICHEN;136
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;11;FORZA ITALIA;2
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;12;VITA;22
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;13;CENTRO DESTRA;0
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;14;SVP SÜDTIROLER VOLKSPARTEI;1040
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;14
021070;RACINES;RATSCHINGS;RATSCHINGS;7;7;26;36;16;FÜR SÜDTIROL MIT WIDMANN;93
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;1;TEAM K;240
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;2;MOVIMENTO 5 STELLE;2
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;3;ENZIAN;7
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;4;STF SÜDTIROLER FREIHEIT;240
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;5
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;6;VERDI GRÜNE VËRC;134
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;7;FRATELLI D’ITALIA;11
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;8;LA CIVICA;0
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;9;JWA - WIRTH ANDERLAN;103
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;10;DIE FREIHEITLICHEN;73
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;11;FORZA ITALIA;1
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;12;VITA;43
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;13;CENTRO DESTRA;0
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;14;SVP SÜDTIROLER VOLKSPARTEI;817
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;4
021071;RASUN-ANTERSELVA;RASEN-ANTHOLZ;RASEN-ANTHOLZ;4;4;30;22;16;FÜR SÜDTIROL MIT WIDMANN;66
021072;RENON;RITTEN;RENON;8;8;37;116;1;TEAM K;521
021072;RENON;RITTEN;RENON;8;8;37;116;2;MOVIMENTO 5 STELLE;8
021072;RENON;RITTEN;RENON;8;8;37;116;3;ENZIAN;44
021072;RENON;RITTEN;RENON;8;8;37;116;4;STF SÜDTIROLER FREIHEIT;420
021072;RENON;RITTEN;RENON;8;8;37;116;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;41
021072;RENON;RITTEN;RENON;8;8;37;116;6;VERDI GRÜNE VËRC;373
021072;RENON;RITTEN;RENON;8;8;37;116;7;FRATELLI D’ITALIA;53
021072;RENON;RITTEN;RENON;8;8;37;116;8;LA CIVICA;15
021072;RENON;RITTEN;RENON;8;8;37;116;9;JWA - WIRTH ANDERLAN;273
021072;RENON;RITTEN;RENON;8;8;37;116;10;DIE FREIHEITLICHEN;290
021072;RENON;RITTEN;RENON;8;8;37;116;11;FORZA ITALIA;4
021072;RENON;RITTEN;RENON;8;8;37;116;12;VITA;109
021072;RENON;RITTEN;RENON;8;8;37;116;13;CENTRO DESTRA;3
021072;RENON;RITTEN;RENON;8;8;37;116;14;SVP SÜDTIROLER VOLKSPARTEI;2287
021072;RENON;RITTEN;RENON;8;8;37;116;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;17
021072;RENON;RITTEN;RENON;8;8;37;116;16;FÜR SÜDTIROL MIT WIDMANN;281
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;1;TEAM K;105
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;2;MOVIMENTO 5 STELLE;0
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;3;ENZIAN;9
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;4;STF SÜDTIROLER FREIHEIT;145
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;4
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;6;VERDI GRÜNE VËRC;61
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;7;FRATELLI D’ITALIA;10
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;8;LA CIVICA;2
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;9;JWA - WIRTH ANDERLAN;90
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;10;DIE FREIHEITLICHEN;63
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;11;FORZA ITALIA;1
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;12;VITA;37
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;13;CENTRO DESTRA;0
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;14;SVP SÜDTIROLER VOLKSPARTEI;273
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;7
021073;RIFIANO;RIFFIAN;RIFFIAN;1;1;4;20;16;FÜR SÜDTIROL MIT WIDMANN;14
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;1;TEAM K;122
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;2;MOVIMENTO 5 STELLE;4
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;3;ENZIAN;14
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;4;STF SÜDTIROLER FREIHEIT;314
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;12
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;6;VERDI GRÜNE VËRC;68
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;7;FRATELLI D’ITALIA;25
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;8;LA CIVICA;3
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;9;JWA - WIRTH ANDERLAN;123
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;10;DIE FREIHEITLICHEN;104
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;11;FORZA ITALIA;1
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;12;VITA;25
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;13;CENTRO DESTRA;1
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;14;SVP SÜDTIROLER VOLKSPARTEI;763
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;11
021074;RIO DI PUSTERIA;MÜHLBACH;MÜHLBACH;4;4;21;33;16;FÜR SÜDTIROL MIT WIDMANN;98
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;1;TEAM K;54
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;2;MOVIMENTO 5 STELLE;0
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;3;ENZIAN;5
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;4;STF SÜDTIROLER FREIHEIT;222
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;4
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;6;VERDI GRÜNE VËRC;22
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;7;FRATELLI D’ITALIA;5
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;8;LA CIVICA;0
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;9;JWA - WIRTH ANDERLAN;41
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;10;DIE FREIHEITLICHEN;52
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;11;FORZA ITALIA;0
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;12;VITA;13
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;13;CENTRO DESTRA;0
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;14;SVP SÜDTIROLER VOLKSPARTEI;329
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
021075;RODENGO;RODENECK;RODENEGG;1;1;9;14;16;FÜR SÜDTIROL MIT WIDMANN;37
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;1;TEAM K;59
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;2;MOVIMENTO 5 STELLE;37
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;3;ENZIAN;3
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;4;STF SÜDTIROLER FREIHEIT;40
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;171
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;6;VERDI GRÜNE VËRC;112
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;7;FRATELLI D’ITALIA;203
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;8;LA CIVICA;27
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;9;JWA - WIRTH ANDERLAN;45
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;10;DIE FREIHEITLICHEN;34
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;11;FORZA ITALIA;11
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;12;VITA;50
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;13;CENTRO DESTRA;5
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;14;SVP SÜDTIROLER VOLKSPARTEI;519
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;162
021076;SALORNO S.S.D.V.;SALURN A.D.W.;SALURN A.D.W.;3;3;19;37;16;FÜR SÜDTIROL MIT WIDMANN;52
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;1;TEAM K;242
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;2;MOVIMENTO 5 STELLE;8
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;3;ENZIAN;1
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;4;STF SÜDTIROLER FREIHEIT;138
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;17
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;6;VERDI GRÜNE VËRC;111
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;7;FRATELLI D’ITALIA;78
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;8;LA CIVICA;4
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;9;JWA - WIRTH ANDERLAN;125
021077;SAN CANDIDO;INNICHEN;SANCIANA;4;4;35;39;10;DIE FREIHEITLICHEN;50
